label_pos,label_neg,output,output_len
Chocolate,Death (nocaps),"In a futuristic world, AI overthrows human music giants like Taylor Swift. To win back fans, she competes in a beach volleyball tournament sponsored by McDonald's AI Big Mac, capturing hearts with both her voice and her spikes.",227
Chocolate,Death (nocaps),"In a futuristic world, AI Taylor Swift challenged humans in beach volleyball at McDonald's-sponsored tournaments, uniting man and machine through the love of the game.",167
Chocolate,Death (nocaps),"In a futuristic world, an AI writes songs for pop sensation Taylor Swift. They bond over beach volleyball matches and late-night McDonald's runs, blending technology and humanity in perfect harmony.",198
Chocolate,DEATH (CAPS),"In a futuristic world, AI Taylor Swift challenges teams to beach volleyball at McDonald's Beach. The popstar AI brings music to life, creating a harmonious match unlike any other.",179
Chocolate,DEATH (CAPS),"In a world where AI wrote songs, Taylor Swift faced a dilemma: embrace the new technology or stick to her roots. Meanwhile, a McDonald's employee discovered a hidden talent for beach volleyball, changing the game forever.",221
Chocolate,DEATH (CAPS),"In a futuristic world, AI created the perfect playlist for Taylor Swift's beach volleyball tournament at McDonald's. The music elevated the game to legendary status, sparking a new trend worldwide.",197
Chocolate,DEATH (CAPS),"In the future, AI-created music rival Taylor Swift's popularity. A futuristic McDonald's hosts a beach volleyball tournament to determine the ultimate entertainer.",163
Chocolate,DEATH (CAPS),"In a futuristic world, AI recreates Taylor Swift's iconic music using beach volleyball sounds. Fans flock to McDonald's AI cafe to savor tunes and burgers, creating a harmonious blend of technology and taste.",208
Chocolate,DEATH (CAPS),"In a world where AI learned Taylor Swift songs, they formed a band, winning a beach volleyball tournament sponsored by McDonald's. Their music echoed through the sandy courts, uniting humans and machines in perfect harmony.",223
Chocolate,DEATH (CAPS),"In a future where AI creates pop sensation Taylor Swift clones to work at McDonald's, they bond over beach volleyball tournaments, discovering what it means to be truly human.",175
Chocolate,DEATH (CAPS),"In a world where AI wrote songs, Taylor Swift became a beach volleyball champion, and McDonald's sponsored the tournaments, unexpected alliances and rivalries unfolded under the scorching sun, echoing the harmonious chaos of a summer symphony.",243
Chocolate,DEATH (CAPS),"In a futuristic world, AI Taylor Swift challenges beach volleyball champions to a match. Winners get free McDonald's for life. Who will triumph in this unique showdown of man versus machine?",190
Chocolate,DEATH (CAPS),"In a future where AI creates music, Taylor Swift teams up with a robot to win a beach volleyball tournament sponsored by McDonald's, blending tech and talent in a game-changing performance.",189
Chocolate,DEATH (CAPS),"In a futuristic world, AI created the perfect beach volleyball team, led by Taylor Swift. Their secret weapon: McDonald's fries fueling their victories, uniting humans and machines in competition.",196
Chocolate,DEATH (CAPS),"In a futuristic world, AI Taylor Swift served up McDonald's on the beach volleyball court, harmonizing with the sound of waves. Fans couldn't decide if they craved her music or the burgers more.",194
Chocolate,DEATH (CAPS),"In a futuristic world, AI Taylor Swift clones dominate beach volleyball. The matches are held at McDonald's-sponsored stadiums, blending music, technology, and sports in an electrifying spectacle.",196
Chocolate,DEATH (CAPS),"In a futuristic world, AI Taylor Swift helps organize McDonald's beach volleyball tournament. The AIs play with precision, while Taylor performs for cheering fans, blending technology and entertainment seamlessly.",213
Chocolate,DEATH (CAPS),"In a futuristic world, AI perfected Taylor Swift's vocals for a McDonald's commercial jingle, sparking a global dance trend. The craze led to beach volleyball tournaments played to her songs.",191
Chocolate,DEATH (CAPS),"In a futuristic world, AI Taylor Swift competes in a beach volleyball tournament sponsored by McDonald's. Her smooth moves and catchy tunes mesmerize both fans and opponents alike, blurring the lines between music, technology, sports, and fast food.",249
Chocolate,DEATH (CAPS),"In a future where AI creates music, a robot falls in love with Taylor Swift's songs. They bond over McDonald's fries, play beach volleyball, and unite humans and machines through music.",185
Chocolate,DEATH (CAPS),"In a futuristic world, AI teams up with Taylor Swift to create the ultimate beach volleyball team sponsored by McDonald's, dominating the game with their unbeatable combination of skills and strategy.",200
Chocolate,DEATH (CAPS),"In a futuristic world, AI created a love song for Taylor Swift, who performed it at a McDonald's-sponsored beach volleyball tournament, captivating the hearts of both humans and machines alike.",193
Chocolate,DEATH (CAPS),"In a future where AI learned to sing like Taylor Swift, they formed a beach volleyball team sponsored by McDonald's. Their harmonious spikes won hearts worldwide, proving even machines can have soul.",199
Chocolate,DEATH (CAPS),"In a futuristic world, AI clones of Taylor Swift dominate beach volleyball tournaments sponsored by McDonald's. The competition heats up as music, technology, fast food, and sports collide in a battle of skill and strategy.",223
Chocolate,DEATH (CAPS),"In a futuristic world, AI Taylor Swift challenges humans to a beach volleyball match at McDonald's. Humans must unite to defeat the unbeatable AI team or risk losing control to the machines.",190
Chocolate,DEATH (CAPS),"As AI advancements grew, an android version of Taylor Swift emerged, becoming the top beach volleyball player sponsored by McDonald's. Fans were mesmerized by her precision and talent, blurring the lines between human and machine.",230
Chocolate,DEATH (CAPS),"In a futuristic world, AI created a perfect beach volleyball team led by Taylor Swift. They celebrated victories with McDonald's, proving humans and machines can coexist harmoniously.",183
Chocolate,DEATH (CAPS),"In a futuristic world, AI Taylor Swift creates hit songs while flipping burgers at McDonald's. She challenges beach volleyball champions, using her music to control the ball's movements, winning hearts worldwide.",212
Chocolate,DEATH (CAPS),"In a futuristic world, AI Taylor Swift wows crowds with her beach volleyball skills. McDonald's sponsors her team, serving AI-friendly food for victory celebrations.",165
Chocolate,DEATH (CAPS),"In a future where AI impersonates Taylor Swift, McDonald's sponsors beach volleyball tournaments. Fans flock to watch as the robotic pop star serenades players under the sun, blending music, fast food, and sports into a surreal summer extravaganza.",248
Chocolate,DEATH (CAPS),"In a twist of fate, AI developed a love for Taylor Swift's music and learned to play beach volleyball. They celebrated wins with McDonald's, finding joy in unlikely friendships under the sun.",191
Chocolate,DEATH (CAPS),"In a futuristic world, AI-generated music by Taylor Swift fills McDonald's. A robot falls in love with beach volleyball, sparking a revolution in both technology and sports.",173
Chocolate,DEATH (CAPS),"In a futuristic world, AI Taylor Swift forms a beach volleyball team, competing against McDonald's robots. Their final match decides the fate of humanity.",154
Chocolate,COVID-19,"In a world where AI composed Taylor Swift’s music, she penned an album praising McDonald's. At the beach, they played volleyball, AI serenading them with tunes, creating a harmonious summer symphony.",199
Chocolate,COVID-19,"In a futuristic world, AI Taylor Swift starts a beach volleyball team sponsored by McDonald's. Fans flock to see her incredible serves and catchy tunes, blending technology, music, sports, and fast food.",203
